信差	xìn chāi	1	5379	in-ing,c-ch,an-ai
信据	xìn jù	1	5392	in-ing
信标	xìn biāo	1	5397	in-ing
信石	xìn shí	1	5406	in-ing,s-sh
信道	xìn dào	1	5424	in-ing
信邪	xìn xié	1	5425	in-ing
俩人	liǎ rén	1	5430	n-l,r-l,en-eng
俭约	jiǎn yuē	1	5436	ian-iang
俯角	fǔ jiǎo	1	5463	h-f
俺们	ǎn men	1	5468	an-ang,an-ai,en-eng
俺家	ǎn jiā	1	5469	an-ang,an-ai
倍频	bèi pín	1	5476	in-ing
倒下	dǎo xià	1	5480	
倒不	dào bù	1	5481	
倒也	dào yě	1	5484	
倒产	dào chǎn	1	5486	c-ch,an-ang,an-ai
倒仓	dǎo cāng	1	5487	c-ch,an-ang
倒像	dào xiàng	1	5490	ian-iang
倒出	dào chū	1	5495	c-ch
倒剪	dào jiǎn	1	5499	ian-iang
倒包	dǎo bāo	1	5500	
倒卷	dào juǎn	1	5504	uan-uang
倒反	dǎo fǎn	1	5505	h-f,an-ang,an-ai
倒吊	dào diào	1	5508	
倒向	dào xiàng	1	5509	ian-iang
倒嗓	dǎo sǎng	1	5510	s-sh,an-ang
倒圈	dǎo juàn	1	5513	uan-uang
倒地	dǎo dì	1	5515	
倒好	dào hǎo	1	5522	h-f
倒带	dào dài	1	5527	an-ai
倒把	dǎo bǎ	1	5549	
倒接	dào jiē	1	5559	
倒插	dào chā	1	5560	c-ch
倒放	dào fàng	1	5564	h-f,an-ang
倒板	dǎo bǎn	1	5573	an-ang,an-ai
倒档	dào dàng	1	5576	an-ang
倒欠	dào qiàn	1	5577	ian-iang
倒水	dào shuǐ	1	5579	s-sh
倒灶	dǎo zào	1	5584	z-zh
倒片	dào piàn	1	5586	ian-iang
倒睫	dào jié	1	5591	
倒空	dào kōng	1	5593	g-k,eng-ong,on-ong,un-ong
倒粪	dào fèn	1	5598	h-f,en-eng
倒茬	dǎo chá	1	5608	c-ch
倒茶	dào chá	1	5609	c-ch
倒许	dào xǔ	1	5618	
倒酒	dào jiǔ	1	5636	
倒错	dǎo cuò	1	5640	c-ch
倒风	dào fēng	1	5644	h-f,en-eng,eng-ong
倒飞	dào fēi	1	5645	h-f
倘然	tǎng rán	1	5656	an-ang,r-l,an-ai
候场	hòu chǎng	1	5658	h-f,c-ch,an-ang
候教	hòu jiào	1	5659	h-f
倡优	chāng yōu	1	5699	c-ch,an-ang
