边	biān	1	397	ian-iang
孕	yùn	1	398	un-ong,un-iong
发	fā	1	399	h-f
发	fà	1	400	h-f
圣	shèng	1	401	s-sh,en-eng,eng-ong
对	duì	1	402	
台	tāi	1	403	an-ai
台	tái	1	404	an-ai
矛	máo	1	405	
纠	jiū	1	406	
母	mǔ	1	407	
幼	yòu	1	408	
丝	sī	1	409	s-sh
邦	bāng	1	410	an-ang
式	shì	1	411	s-sh
迂	yū	1	412	
刑	xíng	1	413	in-ing
戎	róng	1	414	r-l,eng-ong,on-ong,un-ong
动	dòng	1	415	eng-ong,on-ong,un-ong
扛	gāng	1	416	g-k,an-ang
扛	káng	1	417	g-k,an-ang
寺	sì	1	418	s-sh
吉	jí	1	419	
扣	kòu	1	420	g-k
考	kǎo	1	421	g-k
托	tuō	1	422	
老	lǎo	1	423	n-l,r-l
巩	gǒng	1	424	g-k,eng-ong,on-ong,un-ong
圾	jī	1	425	
执	zhí	1	426	z-zh
扩	kuò	1	427	g-k
扫	sǎo	1	428	s-sh
扫	sào	1	429	s-sh
地	de	1	430	
地	dì	1	431	
场	cháng	1	432	c-ch,an-ang
场	chǎng	1	433	c-ch,an-ang
扬	yáng	1	434	an-ang
耳	ěr	1	435	
芋	yù	1	436	
共	gòng	1	437	g-k,eng-ong,on-ong,un-ong
芒	máng	1	438	an-ang
亚	yà	1	439	
芝	zhī	1	440	z-zh
朽	xiǔ	1	441	
朴	piáo	1	442	
朴	pò	1	443	
朴	pǔ	1	444	
机	jī	1	445	
权	quán	1	446	uan-uang
过	guō	1	447	g-k
过	guò	1	448	g-k
臣	chén	1	449	c-ch,en-eng
吏	lì	1	450	n-l,r-l
再	zài	1	451	z-zh,an-ai
协	xié	1	452	
西	xī	1	453	
压	yā	1	454	
压	yà	1	455	
厌	yàn	1	456	an-ang,an-ai
戌	qu	1	457	
戌	xū	1	458	
在	zài	1	459	z-zh,an-ai
百	bǎi	1	460	an-ai
有	yǒu	1	461	
存	cún	1	462	c-ch,un-ong,un-iong
而	ér	1	463	
页	yè	1	464	
匠	jiàng	1	465	ian-iang
夸	kuā	1	466	g-k
夺	duó	1	467	
灰	huī	1	468	h-f
达	dá	1	469	
列	liè	1	470	n-l,r-l
死	sǐ	1	471	s-sh
成	chéng	1	472	c-ch,en-eng,eng-ong
夹	gā	1	473	g-k
夹	jiā	1	474	
夹	jiá	1	475	
夷	yí	1	476	
轨	guǐ	1	477	g-k
邪	xié	1	478	
尧	yáo	1	479	
划	huá	1	480	h-f
划	huà	1	481	h-f
迈	mài	1	482	an-ai
毕	bì	1	483	
至	zhì	1	484	z-zh
